Expense Date,Expense Description,Expense Account,Expense Account Code,Paid Through,Paid Through Account Code,Vendor,Branch Name,Project Name,HSN/SAC,GST Treatment,Destination of Supply,Source of Supply,GST Identification Number (GSTIN),Entry Number,Currency Code,Exchange Rate,Is Inclusive Tax,Mileage Rate,Mileage Unit,Distance,Start Odometer Reading,End Odometer Reading,Mileage Type,Vehicle Name,Claimant Email,Tax Name,Tax Percentage,Tax Type,CGST Rate %,SGST Rate %,IGST Rate %,CESS Rate %,CGST(FCY),SGST(FCY),IGST(FCY),CESS(FCY),CGST,SGST,IGST,CESS,Item Exemption Code,Tax Amount,ITC Eligibility,Expense Type,Reverse Charge Tax Name,Reverse Charge Tax Rate,Reverse Charge Tax Type,Expense Amount,Total,Supply Type,Reference#,Is Billable,Customer Name,Expense Reference ID,Recurrence Name,ExpenseReport Name,Is Reimbursable,Loaction
2019-07-22,WAREHOUSE BROKER FEE TO MR. NAZAR T. A.,Commissions Paid,,Kotak Current Account,,,Cochin,,,non_gst_supply,KL,KL,,85,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,14250.000000,14250.000,,,false,,99381000000155356,,,false,
2019-07-04,MIDHUN TRANSPORTAION (BUS AUTO AND UBER) TO STORE,Travelling expenses,,Petty Cash,,,Cochin,,,non_gst_supply,KL,KL,,86,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,342.000000,342.000,,,false,,99381000000155378,,,false,
2019-07-22,WATER DISPENSOR AND BOTTLE 2 NOS.,Office Expenses,,Petty Cash,,,Cochin,,,non_gst_supply,KL,KL,,87,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,650.000000,650.000,,,false,,99381000000155396,,,false,
2019-07-05,MIDHUN TRANSPORATATION FROM STORE TO WARE HOUSE AND BACK TO OFFICE WITH SAMPLES.,Travelling expenses,,Petty Cash,,,Cochin,,,non_gst_supply,KL,KL,,88,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,328.000000,328.000,,,false,,99381000000155414,,,false,
2019-07-18,SQUARE STAMO FOR OFFICE.,Printing and Stationery Expenses,,Petty Cash,,,Cochin,,,non_gst_supply,KL,KL,,89,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,640.000000,640.000,,5917,false,,99381000000155432,,,false,
2019-07-10,MEALS FOR MIDHUN 10.07 & 12.07 @ tvdrm,Office Expenses,,Petty Cash,,,Cochin,,,non_gst_supply,KL,KL,,90,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,141.000000,141.000,,001697,false,,99381000000155452,,,false,
2019-07-23,Cleaning of office from 15.06 to 15.07 to Rossy Chechi,Cleaning Help,,Petty Cash,,,Cochin,,,non_gst_supply,KL,KL,,92,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2500.000000,2500.000,,,false,,99381000000158234,,,false,
2019-07-23,Envelops for ECS Cash register sticker,Printing and Stationery Expenses,,Petty Cash,,,Cochin,,,non_gst_supply,KL,KL,,93,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,250.000000,250.000,,,false,,99381000000158252,,,false,
2019-07-23,stationary for office - Modern Duty Paid Shop,Printing and Stationery Expenses,,Petty Cash,,,Cochin,,,non_gst_supply,KL,KL,,94,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1435.000000,1435.000,,,false,,99381000000158270,,,false,
2019-07-23,tools for midhun,Miscellaneous Expenses,,Petty Cash,,,Cochin,,,non_gst_supply,KL,KL,,95,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,310.000000,310.000,,729,false,,99381000000158304,,,false,
2019-07-15,Midhun Transportation for buying tools,Travelling expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,96,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,16.000000,16.000,,,false,,99381000000158322,,,false,
2019-07-10,OYO Rooms for midhun at trivandrum,Lodging Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,97,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1282.000000,1282.000,,,false,,99381000000158356,,,false,
2019-07-23,Midhun to Trivandrum,Travelling expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,98,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,570.000000,570.000,,,false,,99381000000158374,,,false,
2019-07-23,FOOD FOR MIDHUN @ TVDRM,Office Expenses,,Petty Cash,,,Cochin,,,non_gst_supply,KL,KL,,99,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,433.000000,433.000,,,false,,99381000000158392,,,false,
2019-07-23,PCD/7416/MASAFI RESTAURANT/ERNAKULAMxx0719/13:53,Office Expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,100,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,360.000000,360.000,,,false,,99381000000154306,,,false,
2019-07-24,Niteesh ticket to China,Travelling expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,101,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,10000.000000,10000.000,,,false,,99381000000154324,,,false,
2019-07-23,AIR-9206AIRxxxxx248-ZHEJIANG CHUANWEI ELECTRONIC,Bank Charges,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,102,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,4472.870000,4472.870,,,false,,99381000000154342,,,false,
2019-07-25,PCD/7416/MASAFI RESTAURANT/COCHINxx0719/15:30,Office Expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,103,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,400.000000,400.000,,,false,,99381000000172033,,,false,
2019-07-31,PRINTING OF METAL PLATES,Printing and Stationery Expenses,,Kotak Current Account,,ANOMATE PROCESS,Cochin,,,business_none,KL,KL,,104,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,9440.000000,9440.000,,424,false,,99381000000172595,,,false,
2019-08-01,MB:salary july for Mr. Midhun from 03.07.2019 -31.07.2019,Midhun,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,105,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,10839.000000,10839.000,,,false,,99381000000182118,,,false,
2019-08-01,"MB SALARY JULY Ref xxxxxxxx9871
for Ms. Leona from 03.07.2019 - 31.07.2019",Leona,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,106,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,9034.000000,9034.000,,,false,,99381000000182136,,,false,
2019-08-01,MB:salary june july for Ms. Sheaba 24.06.2019 - 31.07.2019,Sheaba,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,107,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,33919.000000,33919.000,,,false,,99381000000182154,,,false,
2019-07-22,round stamp and for seal,Printing and Stationery Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,108,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1180.000000,1180.000,,5915,false,,99381000000182186,,,false,
2019-08-03,water can for office,Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,109,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,100.000000,100.000,,650,false,,99381000000182204,,,false,
2019-08-03,broad band internet account installation expense,Internet and IT Charges,,Petty Cash,,,Cochin,,,out_of_scope,,,,110,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,4850.000000,4850.000,,,false,,99381000000182222,,,false,
2019-08-03,round stamp for store,Printing and Stationery Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,111,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,640.000000,640.000,,,false,,99381000000182256,,,false,
2019-08-03,"TRAINING 25.07.2019
TEA 240
LUNCH - 780
SNACKS - 185
WATER + PAPER PALTES = 190",Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,112,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1395.000000,1395.000,,,false,,99381000000182274,,,false,
2019-08-03,"YELLOW SCALE STAMPING - MIDHUN TO STORE
TRANSPORTATION BY BUS & AUTO",Travelling expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,113,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,58.000000,58.000,,,false,,99381000000182292,,,false,
2019-08-03,MIDHUN ACCOMODATION @ CALICUT,Lodging Expenses,,Petty Cash,,,Cochin,,,business_none,KL,KL,,115,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,500.000000,500.000,,79423,false,,99381000000182406,,,false,
2019-08-01,Chrg: Daily Bal Alerts charges for May 19 (Value Date:31/07/2019),Bank Charges,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,116,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,11.800000,11.800,,,false,,99381000000183021,,,false,
2019-08-02,Chrg: Daily Bal Alerts charges for May 19 (Value Date:31/07/2019),Bank Charges,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,117,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,11.800000,11.800,,,false,,99381000000183039,,,false,
2019-08-03,FOOD EXPENSE @CALICUT,Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,118,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,458.000000,458.000,,,false,,99381000000183125,,,false,
2019-08-03,TRANPORTATION FOR MIDHUN @ CALICUT,Travelling expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,119,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,166.000000,166.000,,,false,,99381000000183143,,,false,
2019-07-27,SIPLOCK COVER AND SHARPNER,Printing and Stationery Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,120,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,247.000000,247.000,,6S30080003490,false,,99381000000183185,,,false,
2019-08-08,Cake by Hareesh sir for inaugration,Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,122,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,1100.000000,1100.000,,,false,,99381000000190441,,,false,
2019-08-08,Waste removal from office paid by Hareesh Sir,Miscellaneous Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,123,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1500.000000,1500.000,,,false,,99381000000190459,,,false,
2019-08-08,Flowers by Hareesh Sir,Renovation Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,124,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,450.000000,450.000,,,false,,99381000000190477,,,false,
2019-08-08,Vytilla Building Tax,Taxes Paid,,Petty Cash,,,Cochin,,,out_of_scope,,,,125,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,6000.000000,6000.000,,,false,,99381000000190495,,,false,
2019-08-08,Food expense on DB meeting (05.08.2019),Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,126,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1300.000000,1300.000,,,false,,99381000000190513,,,false,
2019-08-05,CELLO TAPES + STICKETR,Printing and Stationery Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,127,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,196.000000,196.000,,622,false,,99381000000194322,,,false,
2019-08-10,WIRE,Printing and Stationery Expenses,,Petty Cash,,,Cochin,,,business_none,KL,KL,,128,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,300.000000,300.000,,510,false,,99381000000194340,,,false,
2019-08-08,To Mr. Shuhaib for Video Add,Advertisement expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,131,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,15000.000000,15000.000,,,false,,99381000000194495,,,false,
2019-08-10,electricity bill for month of July,Electricity Charge,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,132,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,15683.000000,15683.000,,55560190807701106,false,,99381000000194585,,,false,
2019-08-14,,Other Expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,133,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,0.500000,0.500,,,false,,99381000000197286,,,false,
2019-08-14,1000 TO MR. HAREESH (DB ON 05.08.2019),DB Sitting Charges and TA,,Petty Cash,,,Cochin,,,out_of_scope,,,,134,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1000.000000,1000.000,,,false,,99381000000201067,,,false,
2019-08-14,TA FOR MR. HAREES (DB 05.08.2019),DB Sitting Charges and TA,,Petty Cash,,,Cochin,,,out_of_scope,,,,135,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1180.000000,1180.000,,,false,,99381000000201101,,,false,
2019-08-14,3 SIM CARDS PAID BY MR. JYOTISH,Telephone Charges,,Petty Cash,,,Cochin,,,out_of_scope,,,,136,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,1750.000000,1750.000,,,false,,99381000000201149,,,false,
2019-08-14,ARORA TOURIST HOME - LODGING FOR MIDHUN PAID BY MR. JYOTISH,Lodging Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,137,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,500.000000,500.000,,79398,false,,99381000000201167,,,false,
2019-08-14,TA FOR MR. ASHISH (05.08.2019),DB Sitting Charges and TA,,Petty Cash,,,Cochin,,,out_of_scope,,,,138,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,500.000000,500.000,,,false,,99381000000201199,,,false,
2019-08-14,DB SITTING CHARGES (05.08.2019),DB Sitting Charges and TA,,Petty Cash,,,Cochin,,,out_of_scope,,,,139,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1000.000000,1000.000,,,false,,99381000000201217,,,false,
2019-08-14,TA FOR MR. FAISAL AND JYOTISH TO COIMBATORE,DB Sitting Charges and TA,,Petty Cash,,,Cochin,,,out_of_scope,,,,140,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2500.000000,2500.000,,,false,,99381000000201249,,,false,
2019-08-14,DB SITTING FEES TO MR. FAISAL (05.08.2019),DB Sitting Charges and TA,,Petty Cash,,,Cochin,,,out_of_scope,,,,141,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1000.000000,1000.000,,,false,,99381000000201283,,,false,
2019-08-14,TA FOR MR. JYOTISH AND MR. FAISAL FOR DB ON 05.08.2019,DB Sitting Charges and TA,,Petty Cash,,,Cochin,,,out_of_scope,,,,142,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2300.000000,2300.000,,,false,,99381000000201301,,,false,
2019-08-14,DB SITTING CHARGES TO MR. SHIJU (ON 05.08.2019),DB Sitting Charges and TA,,Petty Cash,,,Cochin,,,out_of_scope,,,,143,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1000.000000,1000.000,,,false,,99381000000201333,,,false,
2019-08-14,TA FOR MR. SHIJU FOR DB ON 05.08.2019,DB Sitting Charges and TA,,Petty Cash,,,Cochin,,,out_of_scope,,,,144,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,500.000000,500.000,,,false,,99381000000201351,,,false,
2019-08-12,"MB DB Ref xxxxxxxx9000
DB SITTING CHARGES TO MR. MAHIPAL ON 05.08.2019",DB Sitting Charges and TA,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,145,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1000.000000,1000.000,,,false,,99381000000201383,,,false,
2019-08-14,DB SITTING CHSRGES TO MR. BABU FOR DB ON 05.08.2019,DB Sitting Charges and TA,,Petty Cash,,,Cochin,,,out_of_scope,,,,146,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1000.000000,1000.000,,,false,,99381000000201431,,,false,
2019-08-14,TA FOR MR. BABU FOR DB ON 05.08.2019,DB Sitting Charges and TA,,Petty Cash,,,Cochin,,,out_of_scope,,,,147,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,500.000000,500.000,,,false,,99381000000201449,,,false,
2019-08-14,TOOLS FOR MIDHUN PAID BY MR. VIJAYKUMAR,Furniture and Fittings,,Petty Cash,,,Cochin,,,out_of_scope,,,,148,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1970.000000,1970.000,,1402,false,,99381000000201551,,,false,
2019-08-14,TA FOR DBM TO MR. VIJAYKUMAR ON 05.08.2019,DB Sitting Charges and TA,,Petty Cash,,,Cochin,,,out_of_scope,,,,149,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1000.000000,1000.000,,,false,,99381000000201569,,,false,
2019-08-14,DB SITTING CHARGES TO MR. VIJAYKUMAR FOR 05.08.2019,DB Sitting Charges and TA,,Petty Cash,,,Cochin,,,out_of_scope,,,,150,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1000.000000,1000.000,,,false,,99381000000201587,,,false,
2019-08-17,2% COMMISSION FOR MR SHAKIR ON SALE FOR JUNE JULY 2019,Shakir Commission,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,151,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,25237.000000,25237.000,,,false,,99381000000204014,,,false,
2019-08-24,"UPI/fak.mzn@okh/xxxxxxxx3060/Fund Transf (Value Date:25/08/2019)
faisal",Travelling expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,152,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1550.000000,1550.000,,,false,,99381000000220321,,,false,
2019-08-27,,Printing and Stationery Expenses,,Kotak Current Account,,Speck Advertising,Cochin,,,business_gst,KL,KL,32AFCPC1135M1ZZ,153,INR,1.00,false,0.00,,,,,NonMileage,,,GST18,18.00,Tax group,9.00,9.00,0.00,0.00,283.500,283.500,0.000,0.000,283.500,283.500,0.000,0.000,,567.000000,eligible,goods,,,,3150.000000,3717.000,,SA2019-20/128,false,,99381000000217239,,,false,
2019-08-27,YESCLOUD SERVER MAINTENANCE CHARGES TO AMAZON FOR MONTH OF JUNE,Internet and IT Charges,,Kotak Current Account,,Amazon Internet Service Pvt Ltd,Cochin,,,out_of_scope,,,,155,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,106.990000,106.990,,AIN192000054111,false,,99381000000217381,,,false,
2019-08-27,YES CLOUD SERVER MAINTENANCE FOR MONTH OF JULY,Internet and IT Charges,,Kotak Current Account,,Amazon Internet Service Pvt Ltd,Cochin,,,out_of_scope,,,,156,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1462.530000,1462.530,,AIN1920000592618,false,,99381000000217409,,,false,
2019-09-02,SALARY FOR LEONA FOR THE MONTH OF AUG 2019,Leona,,Kotak Current Account,,,Cochin,,,non_gst_supply,KL,KL,,157,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,12000.000000,12000.000,,,false,,99381000000233232,,,false,
2019-09-04,,Loading and Unloading Charges,,Kotak Current Account,,,Cochin,,,business_gst,KL,KL,32AABCL1449G1ZW,158,INR,1.00,false,0.00,,,,,NonMileage,,,GST18,18.00,Tax group,9.00,9.00,0.00,0.00,1264.500,1264.500,0.000,0.000,1264.500,1264.500,0.000,0.000,,2529.000000,eligible,service,,,,14050.000000,16579.000,,KER/580/19-20,false,LOGIWIZ LOGISTICS INDIA PVT LTD,99381000000233274,,,false,
2019-09-04,SALARY FOR MIDHUN FOR THE MONTH OF AUG 2019,Midhun,,Kotak Current Account,,,Cochin,,,non_gst_supply,KL,KL,,159,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,12000.000000,12000.000,,,false,,99381000000233304,,,false,
2019-09-04,DIFFERENCE SALARY FOR MR. MIDHUN FOR MONTH OF AUG 2019,Midhun,,Kotak Current Account,,,Cochin,,,non_gst_supply,KL,KL,,160,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,3000.000000,3000.000,,,false,,99381000000233338,,,false,
2019-09-04,SALARY FOR SHEABA FOR MONTH OF AUG,Sheaba,,Kotak Current Account,,,Cochin,,,non_gst_supply,KL,KL,,161,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,27500.000000,27500.000,,,false,,99381000000233356,,,false,
2019-09-04,TRAINING AT OFFICE (01.08.2019) - EXPENSE ON REFRESHMENT,Office Expenses,,Petty Cash,,,Cochin,,,business_gst,KL,KL,32AAGCB0431K1Z4,162,INR,1.00,true,0.00,,,,,NonMileage,,,GST18,18.00,Tax group,9.00,9.00,0.00,0.00,26.240,26.240,0.000,0.000,26.240,26.240,0.000,0.000,,52.480000,eligible,service,,,,344.000000,344.000,,6S30080003636,false,,99381000000233495,,,false,
2019-08-08,,Printing and Stationery Expenses,,Petty Cash,,,Cochin,,,business_gst,KL,KL,32AAHFJ9284G1Z5,163,INR,1.00,false,0.00,,,,,NonMileage,,,GST18,18.00,Tax group,9.00,9.00,0.00,0.00,8.640,8.640,0.000,0.000,8.640,8.640,0.000,0.000,,17.280000,eligible,service,,,,96.000000,113.280,,VY/19-20/5184,false,,99381000000233621,,,false,
2019-09-04,MIDHUN TRANSPORTATION EXPENSE,Travelling expenses,,Petty Cash,,,Cochin,,,non_gst_supply,KL,KL,,164,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,140.000000,140.000,,,false,,99381000000233675,,,false,
2019-08-08,mineral water for training,Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,165,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,80.000000,80.000,,6650080024046,false,BISMI ENTERPRISES,99381000000233707,,,false,
2019-08-08,REFRESHMENT FOR TRAINING ON 08.08.2019,Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,166,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,260.000000,260.000,,A9660,false,,99381000000233761,,,false,
2019-09-04,TRANSPORTATION EXPENSE BY MIDHUN,Travelling expenses,,Petty Cash,,,Cochin,,,non_gst_supply,KL,KL,,167,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,259.000000,259.000,,,false,,99381000000233779,,,false,
2019-09-04,SPARE KEY,Renovation Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,168,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,goods,,,,75.000000,75.000,,,false,,99381000000233861,,,false,
2019-09-06,Payment for Mr. Shuhaib,Advertisement expenses,,Kotak Current Account,,,Cochin,,,non_gst_supply,KL,KL,,169,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,15000.000000,15000.000,,,false,,99381000000243384,,,false,
2019-08-14,Water for office 2 Gallon,Office Expenses,,Petty Cash,,,Cochin,,,business_none,KL,KL,,170,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,100.000000,100.000,,536,false,,99381000000244135,,,false,
2019-08-20,register book + marker + key chain,Printing and Stationery Expenses,,Petty Cash,,,Cochin,,,business_none,KL,KL,,171,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,180.000000,180.000,,,false,,99381000000244169,,,false,
2019-09-06,LIZOL FLOOR CLEANER,Office Expenses,,Petty Cash,,,Cochin,,,non_gst_supply,KL,KL,,172,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,35.000000,35.000,,,false,,99381000000244257,,,false,
